image_id,relative_path,absolute_path,file_name,class_name,class_id
118,Dry chili/Dry chili00119.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00119.JPG,Dry chili00119.JPG,Dry Chili,0
119,Dry chili/Dry chili00120.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00120.JPG,Dry chili00120.JPG,Dry Chili,0
120,Dry chili/Dry chili00121.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00121.JPG,Dry chili00121.JPG,Dry Chili,0
121,Dry chili/Dry chili00122.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00122.JPG,Dry chili00122.JPG,Dry Chili,0
122,Dry chili/Dry chili00123.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00123.JPG,Dry chili00123.JPG,Dry Chili,0
123,Dry chili/Dry chili00124.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00124.JPG,Dry chili00124.JPG,Dry Chili,0
124,Dry chili/Dry chili00125.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00125.JPG,Dry chili00125.JPG,Dry Chili,0
125,Dry chili/Dry chili00126.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00126.JPG,Dry chili00126.JPG,Dry Chili,0
126,Dry chili/Dry chili00127.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00127.JPG,Dry chili00127.JPG,Dry Chili,0
127,Dry chili/Dry chili00128.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00128.JPG,Dry chili00128.JPG,Dry Chili,0
128,Dry chili/Dry chili00129.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00129.JPG,Dry chili00129.JPG,Dry Chili,0
129,Dry chili/Dry chili00130.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00130.JPG,Dry chili00130.JPG,Dry Chili,0
130,Dry chili/Dry chili00131.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00131.JPG,Dry chili00131.JPG,Dry Chili,0
131,Dry chili/Dry chili00132.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00132.JPG,Dry chili00132.JPG,Dry Chili,0
132,Dry chili/Dry chili00133.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00133.JPG,Dry chili00133.JPG,Dry Chili,0
133,Dry chili/Dry chili00134.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00134.JPG,Dry chili00134.JPG,Dry Chili,0
134,Dry chili/Dry chili00135.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00135.JPG,Dry chili00135.JPG,Dry Chili,0
135,Dry chili/Dry chili00136.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00136.JPG,Dry chili00136.JPG,Dry Chili,0
136,Dry chili/Dry chili00137.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00137.JPG,Dry chili00137.JPG,Dry Chili,0
137,Dry chili/Dry chili00138.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00138.JPG,Dry chili00138.JPG,Dry Chili,0
138,Dry chili/Dry chili00139.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00139.JPG,Dry chili00139.JPG,Dry Chili,0
139,Dry chili/Dry chili00140.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00140.JPG,Dry chili00140.JPG,Dry Chili,0
140,Dry chili/Dry chili00141.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00141.JPG,Dry chili00141.JPG,Dry Chili,0
141,Dry chili/Dry chili00142.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00142.JPG,Dry chili00142.JPG,Dry Chili,0
142,Dry chili/Dry chili00143.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00143.JPG,Dry chili00143.JPG,Dry Chili,0
143,Dry chili/Dry chili00144.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00144.JPG,Dry chili00144.JPG,Dry Chili,0
144,Dry chili/Dry chili00145.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00145.JPG,Dry chili00145.JPG,Dry Chili,0
145,Dry chili/Dry chili00146.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00146.JPG,Dry chili00146.JPG,Dry Chili,0
146,Dry chili/Dry chili00147.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00147.JPG,Dry chili00147.JPG,Dry Chili,0
147,Dry chili/Dry chili00148.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00148.JPG,Dry chili00148.JPG,Dry Chili,0
148,Dry chili/Dry chili00149.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00149.JPG,Dry chili00149.JPG,Dry Chili,0
149,Dry chili/Dry chili00150.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00150.JPG,Dry chili00150.JPG,Dry Chili,0
150,Dry chili/Dry chili00151.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00151.JPG,Dry chili00151.JPG,Dry Chili,0
151,Dry chili/Dry chili00152.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00152.JPG,Dry chili00152.JPG,Dry Chili,0
152,Dry chili/Dry chili00153.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00153.JPG,Dry chili00153.JPG,Dry Chili,0
153,Dry chili/Dry chili00154.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00154.JPG,Dry chili00154.JPG,Dry Chili,0
154,Dry chili/Dry chili00155.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00155.JPG,Dry chili00155.JPG,Dry Chili,0
155,Dry chili/Dry chili00156.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00156.JPG,Dry chili00156.JPG,Dry Chili,0
156,Dry chili/Dry chili00157.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00157.JPG,Dry chili00157.JPG,Dry Chili,0
157,Dry chili/Dry chili00158.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00158.JPG,Dry chili00158.JPG,Dry Chili,0
158,Dry chili/Dry chili00159.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00159.JPG,Dry chili00159.JPG,Dry Chili,0
159,Dry chili/Dry chili00160.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00160.JPG,Dry chili00160.JPG,Dry Chili,0
160,Dry chili/Dry chili00161.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00161.JPG,Dry chili00161.JPG,Dry Chili,0
161,Dry chili/Dry chili00162.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00162.JPG,Dry chili00162.JPG,Dry Chili,0
162,Dry chili/Dry chili00163.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00163.JPG,Dry chili00163.JPG,Dry Chili,0
163,Dry chili/Dry chili00164.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00164.JPG,Dry chili00164.JPG,Dry Chili,0
164,Dry chili/Dry chili00165.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00165.JPG,Dry chili00165.JPG,Dry Chili,0
165,Dry chili/Dry chili00166.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00166.JPG,Dry chili00166.JPG,Dry Chili,0
166,Dry chili/Dry chili00167.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00167.JPG,Dry chili00167.JPG,Dry Chili,0
167,Dry chili/Dry chili00168.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00168.JPG,Dry chili00168.JPG,Dry Chili,0
168,Dry chili/Dry chili00169.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00169.JPG,Dry chili00169.JPG,Dry Chili,0
169,Dry chili/Dry chili00170.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00170.JPG,Dry chili00170.JPG,Dry Chili,0
170,Dry chili/Dry chili00171.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00171.JPG,Dry chili00171.JPG,Dry Chili,0
171,Dry chili/Dry chili00172.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00172.JPG,Dry chili00172.JPG,Dry Chili,0
172,Dry chili/Dry chili00173.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00173.JPG,Dry chili00173.JPG,Dry Chili,0
173,Dry chili/Dry chili00174.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00174.JPG,Dry chili00174.JPG,Dry Chili,0
174,Dry chili/Dry chili00175.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00175.JPG,Dry chili00175.JPG,Dry Chili,0
175,Dry chili/Dry chili00176.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00176.JPG,Dry chili00176.JPG,Dry Chili,0
176,Dry chili/Dry chili00177.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00177.JPG,Dry chili00177.JPG,Dry Chili,0
177,Dry chili/Dry chili00178.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00178.JPG,Dry chili00178.JPG,Dry Chili,0
178,Dry chili/Dry chili00179.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00179.JPG,Dry chili00179.JPG,Dry Chili,0
179,Dry chili/Dry chili00180.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00180.JPG,Dry chili00180.JPG,Dry Chili,0
180,Dry chili/Dry chili00181.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00181.JPG,Dry chili00181.JPG,Dry Chili,0
181,Dry chili/Dry chili00182.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00182.JPG,Dry chili00182.JPG,Dry Chili,0
182,Dry chili/Dry chili00183.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00183.JPG,Dry chili00183.JPG,Dry Chili,0
183,Dry chili/Dry chili00184.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00184.JPG,Dry chili00184.JPG,Dry Chili,0
184,Dry chili/Dry chili00185.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00185.JPG,Dry chili00185.JPG,Dry Chili,0
185,Dry chili/Dry chili00186.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00186.JPG,Dry chili00186.JPG,Dry Chili,0
186,Dry chili/Dry chili00187.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00187.JPG,Dry chili00187.JPG,Dry Chili,0
187,Dry chili/Dry chili00188.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00188.JPG,Dry chili00188.JPG,Dry Chili,0
188,Dry chili/Dry chili00189.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00189.JPG,Dry chili00189.JPG,Dry Chili,0
189,Dry chili/Dry chili00190.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00190.JPG,Dry chili00190.JPG,Dry Chili,0
190,Dry chili/Dry chili00191.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00191.JPG,Dry chili00191.JPG,Dry Chili,0
191,Dry chili/Dry chili00192.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00192.JPG,Dry chili00192.JPG,Dry Chili,0
192,Dry chili/Dry chili00193.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00193.JPG,Dry chili00193.JPG,Dry Chili,0
193,Dry chili/Dry chili00194.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00194.JPG,Dry chili00194.JPG,Dry Chili,0
194,Dry chili/Dry chili00195.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00195.JPG,Dry chili00195.JPG,Dry Chili,0
195,Dry chili/Dry chili00196.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00196.JPG,Dry chili00196.JPG,Dry Chili,0
196,Dry chili/Dry chili00197.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00197.JPG,Dry chili00197.JPG,Dry Chili,0
197,Dry chili/Dry chili00198.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00198.JPG,Dry chili00198.JPG,Dry Chili,0
198,Dry chili/Dry chili00199.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00199.JPG,Dry chili00199.JPG,Dry Chili,0
199,Dry chili/Dry chili00200.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00200.JPG,Dry chili00200.JPG,Dry Chili,0
200,Dry chili/Dry chili00201.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00201.JPG,Dry chili00201.JPG,Dry Chili,0
201,Dry chili/Dry chili00202.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00202.JPG,Dry chili00202.JPG,Dry Chili,0
202,Dry chili/Dry chili00203.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00203.JPG,Dry chili00203.JPG,Dry Chili,0
203,Dry chili/Dry chili00204.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00204.JPG,Dry chili00204.JPG,Dry Chili,0
204,Dry chili/Dry chili00205.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00205.JPG,Dry chili00205.JPG,Dry Chili,0
205,Dry chili/Dry chili00206.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00206.JPG,Dry chili00206.JPG,Dry Chili,0
206,Dry chili/Dry chili00207.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00207.JPG,Dry chili00207.JPG,Dry Chili,0
207,Dry chili/Dry chili00208.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00208.JPG,Dry chili00208.JPG,Dry Chili,0
208,Dry chili/Dry chili00209.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00209.JPG,Dry chili00209.JPG,Dry Chili,0
209,Dry chili/Dry chili00210.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00210.JPG,Dry chili00210.JPG,Dry Chili,0
210,Dry chili/Dry chili00211.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00211.JPG,Dry chili00211.JPG,Dry Chili,0
211,Dry chili/Dry chili00212.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00212.JPG,Dry chili00212.JPG,Dry Chili,0
212,Dry chili/Dry chili00213.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00213.JPG,Dry chili00213.JPG,Dry Chili,0
213,Dry chili/Dry chili00214.JPG,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/Dry chili/Dry chili00214.JPG,Dry chili00214.JPG,Dry Chili,0
