path,class,label,source_group,dataset_mode,grouping_strategy
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_bright_123.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_bright_129.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_flipped_120.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_flipped_126.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_rotated_121.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_rotated_127.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_sheared_125.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_sheared_131.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_sheared_1998.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_shifted_122.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_shifted_128.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_zoomed_124.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00011_zoomed_130.jpg,Bacterial Spot,0,class0::bacterial_spot00011,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_bright_135.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_bright_141.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_flipped_132.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_flipped_138.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_rotated_133.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_rotated_139.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_rotated_1982.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_sheared_137.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_sheared_143.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_sheared_1891.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_shifted_134.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_shifted_140.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_zoomed_136.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_zoomed_142.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00012_zoomed_1924.jpg,Bacterial Spot,0,class0::bacterial_spot00012,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_bright_147.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_bright_153.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_flipped_144.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_flipped_150.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_rotated_145.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_rotated_151.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_sheared_149.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_sheared_155.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_sheared_1944.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_shifted_146.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_shifted_152.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_zoomed_148.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00013_zoomed_154.jpg,Bacterial Spot,0,class0::bacterial_spot00013,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_bright_159.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_bright_165.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_flipped_156.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_flipped_162.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_flipped_1993.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_rotated_157.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_rotated_163.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_sheared_161.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_sheared_167.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_shifted_158.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_shifted_164.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_zoomed_160.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00014_zoomed_166.jpg,Bacterial Spot,0,class0::bacterial_spot00014,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_bright_171.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_bright_177.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_flipped_168.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_flipped_174.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_rotated_169.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_rotated_175.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_sheared_173.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_sheared_179.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_shifted_170.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_shifted_176.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_zoomed_172.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_zoomed_178.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00015_zoomed_1948.jpg,Bacterial Spot,0,class0::bacterial_spot00015,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_bright_183.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_bright_189.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_flipped_180.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_flipped_186.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_rotated_181.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_rotated_187.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_sheared_185.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_sheared_1884.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_sheared_191.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_shifted_182.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_shifted_188.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_zoomed_184.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_zoomed_190.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00016_zoomed_1976.jpg,Bacterial Spot,0,class0::bacterial_spot00016,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_bright_195.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_bright_201.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_flipped_192.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_flipped_198.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_rotated_193.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_rotated_199.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_sheared_197.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_sheared_203.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_shifted_194.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_shifted_200.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Bacterial Spot/Bacterial Spot00017_zoomed_196.jpg,Bacterial Spot,0,class0::bacterial_spot00017,augmented,known_aug_marker
